user_id,event_date,event_type,channel
U00897,2025-01-06,booking_start,API
U00897,2025-01-22,search,API
U00897,2025-01-06,search,API
U00898,2025-02-24,search,WEB
U00898,2025-03-21,fare_click,WEB
U00898,2025-03-15,search,WEB
U00898,2025-03-21,search,WEB
U00898,2025-02-23,search,WEB
U00898,2025-03-21,booking_start,WEB
U00898,2025-03-07,search,WEB
U00898,2025-03-05,fare_click,WEB
U00898,2025-03-07,booking_start,WEB
U00898,2025-02-24,booking_start,WEB
U00898,2025-03-14,booking_start,WEB
U00898,2025-03-08,search,WEB
U00898,2025-03-08,fare_click,WEB
U00898,2025-03-03,booking_start,WEB
U00898,2025-03-22,purchase,WEB
U00898,2025-03-18,search,WEB
U00898,2025-03-17,fare_click,WEB
U00898,2025-02-25,fare_click,WEB
U00898,2025-02-25,purchase,WEB
U00899,2025-01-27,search,API
U00899,2025-02-12,booking_start,API
U00899,2025-02-19,search,API
U00899,2025-01-27,fare_click,API
U00899,2025-02-21,search,API
U00899,2025-02-09,fare_click,API
U00899,2025-02-15,search,API
U00899,2025-01-28,fare_click,API
U00899,2025-02-07,search,API
U00899,2025-01-26,fare_click,API
U00899,2025-02-17,booking_start,API
U00899,2025-02-24,fare_click,API
U00899,2025-02-15,search,API
U00899,2025-02-03,search,API
U00899,2025-02-05,search,API
U00900,2025-03-22,search,BSP
U00900,2025-04-01,search,BSP
U00900,2025-03-23,purchase,BSP
U00900,2025-03-17,fare_click,BSP
U00900,2025-03-18,purchase,BSP
U00900,2025-04-01,search,BSP
U00900,2025-03-14,fare_click,BSP
U00900,2025-03-24,search,BSP
U00900,2025-03-05,search,BSP
U00900,2025-03-26,fare_click,BSP
U00900,2025-03-15,purchase,BSP
U00900,2025-03-08,search,BSP
U00900,2025-03-28,fare_click,BSP
U00900,2025-03-20,fare_click,BSP
U00900,2025-03-22,booking_start,BSP
U00900,2025-03-19,search,BSP
U00901,2025-03-12,search,MOB
U00901,2025-03-07,search,MOB
U00901,2025-03-29,search,MOB
U00901,2025-03-04,purchase,MOB
U00901,2025-03-23,search,MOB
U00901,2025-03-28,fare_click,MOB
U00901,2025-03-01,booking_start,MOB
U00901,2025-03-25,search,MOB
U00901,2025-03-03,fare_click,MOB
U00901,2025-03-02,search,MOB
U00901,2025-03-12,search,MOB
U00901,2025-03-09,search,MOB
U00901,2025-03-19,search,MOB
U00901,2025-03-09,search,MOB
U00901,2025-03-24,search,MOB
U00901,2025-03-22,search,MOB
U00901,2025-03-20,search,MOB
U00901,2025-03-16,search,MOB
U00902,2025-03-04,search,WEB
U00902,2025-03-18,search,WEB
U00902,2025-03-06,search,WEB
U00902,2025-03-02,search,WEB
U00902,2025-03-19,booking_start,WEB
U00902,2025-03-24,search,WEB
U00902,2025-03-22,search,WEB
U00902,2025-03-20,search,WEB
U00902,2025-03-17,search,WEB
U00902,2025-03-01,search,WEB
U00902,2025-03-24,purchase,WEB
U00902,2025-03-07,fare_click,WEB
U00903,2025-03-27,booking_start,MOB
U00903,2025-03-03,booking_start,MOB
U00903,2025-03-08,fare_click,MOB
U00903,2025-03-21,fare_click,MOB
U00903,2025-03-06,fare_click,MOB
U00903,2025-03-16,search,MOB
U00903,2025-03-15,fare_click,MOB
U00904,2025-03-26,search,MOB
U00904,2025-04-08,search,MOB
U00904,2025-03-15,search,MOB
U00904,2025-04-06,fare_click,MOB
U00904,2025-03-27,fare_click,MOB
U00904,2025-03-30,purchase,MOB
U00905,2025-02-04,search,WEB
U00905,2025-02-10,fare_click,WEB
U00905,2025-02-08,fare_click,WEB
U00905,2025-02-06,booking_start,WEB
U00905,2025-02-14,fare_click,WEB
U00905,2025-02-23,fare_click,WEB
U00905,2025-02-04,purchase,WEB
U00905,2025-02-08,search,WEB
U00905,2025-02-16,search,WEB
U00905,2025-03-01,booking_start,WEB
U00905,2025-02-17,purchase,WEB
U00905,2025-02-17,purchase,WEB
U00906,2025-02-23,booking_start,WEB
U00906,2025-03-04,search,WEB
U00906,2025-03-21,search,WEB
U00906,2025-03-08,fare_click,WEB
U00906,2025-03-05,booking_start,WEB
U00906,2025-03-05,search,WEB
U00907,2025-02-12,fare_click,BSP
U00907,2025-02-06,fare_click,BSP
U00907,2025-01-24,booking_start,BSP
U00907,2025-02-14,purchase,BSP
U00907,2025-01-25,fare_click,BSP
U00907,2025-02-13,booking_start,BSP
U00907,2025-01-28,search,BSP
U00907,2025-01-26,search,BSP
U00907,2025-02-16,purchase,BSP
U00907,2025-01-23,booking_start,BSP
U00907,2025-02-18,search,BSP
U00907,2025-02-13,fare_click,BSP
U00907,2025-01-28,search,BSP
U00907,2025-01-26,booking_start,BSP
U00908,2025-02-04,search,API
U00908,2025-02-12,booking_start,API
U00908,2025-02-07,search,API
U00908,2025-01-23,fare_click,API
U00908,2025-01-31,search,API
U00908,2025-02-15,fare_click,API
U00908,2025-02-01,fare_click,API
U00908,2025-02-03,booking_start,API
U00908,2025-02-14,booking_start,API
U00908,2025-02-04,fare_click,API
U00908,2025-01-30,fare_click,API
U00908,2025-02-18,fare_click,API
U00908,2025-02-13,fare_click,API
U00908,2025-02-06,search,API
U00908,2025-02-15,search,API
U00908,2025-02-07,booking_start,API
U00908,2025-02-13,purchase,API
U00909,2025-03-25,search,API
U00909,2025-04-03,search,API
U00909,2025-03-16,search,API
U00909,2025-03-15,search,API
U00909,2025-03-14,fare_click,API
U00909,2025-04-06,search,API
U00909,2025-03-12,fare_click,API
U00909,2025-03-26,search,API
U00909,2025-03-24,booking_start,API
U00909,2025-04-09,search,API
U00909,2025-03-12,search,API
U00909,2025-04-02,search,API
U00909,2025-04-05,search,API
U00909,2025-04-04,booking_start,API
U00910,2025-03-28,booking_start,MOB
U00910,2025-03-26,purchase,MOB
U00910,2025-04-09,search,MOB
U00910,2025-03-19,fare_click,MOB
U00910,2025-04-07,fare_click,MOB
U00910,2025-03-25,fare_click,MOB
U00910,2025-04-07,search,MOB
U00910,2025-03-11,search,MOB
U00910,2025-03-23,search,MOB
U00910,2025-04-02,search,MOB
U00910,2025-04-03,search,MOB
U00910,2025-04-09,fare_click,MOB
U00910,2025-04-04,search,MOB
U00910,2025-04-05,search,MOB
U00911,2025-01-28,purchase,WEB
U00911,2025-01-18,fare_click,WEB
U00911,2025-01-19,purchase,WEB
U00911,2025-01-09,booking_start,WEB
U00911,2025-01-19,search,WEB
U00911,2025-01-18,search,WEB
U00911,2025-02-01,fare_click,WEB
U00911,2025-01-06,booking_start,WEB
U00911,2025-02-02,booking_start,WEB
U00911,2025-01-21,search,WEB
U00911,2025-01-14,fare_click,WEB
U00912,2025-04-09,booking_start,BSP
U00912,2025-04-13,search,BSP
U00912,2025-04-12,search,BSP
U00912,2025-04-05,fare_click,BSP
U00912,2025-04-02,search,BSP
U00912,2025-03-29,search,BSP
U00912,2025-04-14,purchase,BSP
U00912,2025-03-23,search,BSP
U00913,2025-03-07,search,BSP
U00913,2025-03-11,search,BSP
U00913,2025-03-25,search,BSP
U00913,2025-03-15,fare_click,BSP
U00913,2025-03-27,search,BSP
U00913,2025-03-31,search,BSP
U00913,2025-03-10,purchase,BSP
U00913,2025-03-11,search,BSP
U00913,2025-03-24,booking_start,BSP
U00913,2025-03-15,search,BSP
U00913,2025-03-03,purchase,BSP
U00913,2025-03-13,search,BSP
U00913,2025-03-31,fare_click,BSP
U00913,2025-03-08,search,BSP
U00913,2025-03-11,search,BSP
U00913,2025-03-16,search,BSP
U00914,2025-03-24,fare_click,BSP
U00914,2025-03-08,search,BSP
U00914,2025-03-11,search,BSP
U00914,2025-03-08,fare_click,BSP
U00914,2025-03-09,search,BSP
U00914,2025-03-11,fare_click,BSP
U00914,2025-03-21,search,BSP
U00914,2025-03-08,search,BSP
U00914,2025-03-03,search,BSP
U00914,2025-03-16,booking_start,BSP
U00914,2025-03-19,search,BSP
U00914,2025-03-25,purchase,BSP
U00914,2025-03-12,booking_start,BSP
U00914,2025-03-03,search,BSP
U00914,2025-03-09,fare_click,BSP
U00914,2025-03-20,purchase,BSP
U00914,2025-03-22,search,BSP
U00914,2025-03-06,search,BSP
U00915,2025-01-24,purchase,BSP
U00915,2025-01-26,search,BSP
U00915,2025-02-14,search,BSP
U00915,2025-02-21,search,BSP
U00915,2025-02-01,fare_click,BSP
U00915,2025-02-20,search,BSP
U00915,2025-02-17,search,BSP
U00915,2025-01-28,search,BSP
U00915,2025-01-29,purchase,BSP
U00915,2025-02-03,search,BSP
U00916,2025-02-24,fare_click,BSP
U00916,2025-03-18,fare_click,BSP
U00916,2025-03-17,booking_start,BSP
U00916,2025-02-24,search,BSP
U00916,2025-03-14,search,BSP
U00916,2025-03-11,purchase,BSP
U00916,2025-03-15,search,BSP
U00916,2025-03-13,purchase,BSP
U00917,2025-01-09,search,API
U00917,2025-01-13,search,API
U00917,2025-02-05,booking_start,API
U00917,2025-01-09,search,API
U00917,2025-01-29,search,API
U00917,2025-01-12,search,API
U00917,2025-01-25,search,API
U00917,2025-01-20,fare_click,API
U00917,2025-01-15,search,API
U00918,2025-01-07,fare_click,API
U00918,2025-01-13,fare_click,API
U00918,2025-01-04,fare_click,API
U00918,2025-01-14,search,API
U00918,2025-01-04,search,API
U00918,2025-02-01,booking_start,API
U00918,2025-01-30,search,API
U00918,2025-01-25,search,API
U00918,2025-01-21,fare_click,API
U00918,2025-01-03,search,API
U00918,2025-01-22,search,API
U00918,2025-01-11,booking_start,API
U00918,2025-01-24,search,API
U00918,2025-01-25,fare_click,API
U00918,2025-01-09,purchase,API
U00918,2025-01-30,fare_click,API
U00918,2025-01-22,booking_start,API
U00919,2025-02-20,booking_start,API
U00919,2025-02-27,fare_click,API
U00919,2025-02-26,booking_start,API
U00919,2025-02-28,search,API
U00919,2025-02-19,fare_click,API
U00919,2025-03-01,purchase,API
U00919,2025-02-03,search,API
U00919,2025-02-15,search,API
U00919,2025-02-07,search,API
U00919,2025-02-16,purchase,API
U00920,2025-02-11,fare_click,WEB
U00920,2025-02-10,search,WEB
U00920,2025-03-01,fare_click,WEB
U00920,2025-02-20,fare_click,WEB
U00920,2025-02-17,purchase,WEB
U00920,2025-02-14,purchase,WEB
U00920,2025-02-26,fare_click,WEB
U00920,2025-02-28,search,WEB
U00920,2025-02-09,search,WEB
U00920,2025-02-18,fare_click,WEB
U00920,2025-02-28,search,WEB
U00920,2025-03-01,search,WEB
U00920,2025-03-07,search,WEB
U00920,2025-02-12,purchase,WEB
U00920,2025-02-22,purchase,WEB
U00920,2025-02-12,fare_click,WEB
U00921,2025-02-16,search,MOB
U00921,2025-03-03,fare_click,MOB
U00921,2025-03-03,search,MOB
U00921,2025-02-16,fare_click,MOB
U00921,2025-02-15,search,MOB
U00921,2025-03-05,search,MOB
U00921,2025-02-07,search,MOB
U00921,2025-02-14,purchase,MOB
U00921,2025-03-01,search,MOB
U00921,2025-02-19,fare_click,MOB
U00921,2025-02-14,booking_start,MOB
U00921,2025-03-04,search,MOB
U00921,2025-02-13,booking_start,MOB
U00921,2025-02-08,search,MOB
U00921,2025-03-02,search,MOB
U00922,2025-02-02,purchase,BSP
U00922,2025-02-16,search,BSP
U00922,2025-02-17,search,BSP
U00922,2025-01-27,booking_start,BSP
U00922,2025-02-13,fare_click,BSP
U00922,2025-02-05,search,BSP
U00922,2025-02-15,fare_click,BSP
U00922,2025-02-03,fare_click,BSP
U00922,2025-02-10,purchase,BSP
U00922,2025-02-12,fare_click,BSP
U00922,2025-02-22,search,BSP
U00922,2025-02-05,purchase,BSP
U00922,2025-02-07,search,BSP
U00922,2025-02-09,booking_start,BSP
U00922,2025-02-11,search,BSP
U00923,2025-01-28,search,WEB
U00923,2025-01-30,search,WEB
U00923,2025-01-22,booking_start,WEB
U00923,2025-01-24,purchase,WEB
U00923,2025-01-20,booking_start,WEB
U00923,2025-01-20,search,WEB
U00923,2025-01-10,search,WEB
U00923,2025-02-03,fare_click,WEB
U00923,2025-01-10,search,WEB
U00923,2025-01-18,search,WEB
U00923,2025-01-22,search,WEB
U00923,2025-02-03,search,WEB
U00923,2025-01-22,purchase,WEB
U00923,2025-01-23,search,WEB
U00923,2025-01-13,fare_click,WEB
U00923,2025-01-29,search,WEB
U00923,2025-01-08,fare_click,WEB
U00923,2025-01-13,fare_click,WEB
U00924,2025-03-16,purchase,BSP
U00924,2025-04-01,search,BSP
U00924,2025-03-11,purchase,BSP
U00924,2025-04-01,fare_click,BSP
U00924,2025-03-26,search,BSP
U00925,2025-03-31,booking_start,API
U00925,2025-04-12,booking_start,API
U00925,2025-03-30,booking_start,API
U00925,2025-04-18,search,API
U00925,2025-04-17,search,API
U00925,2025-04-16,search,API
U00925,2025-04-12,purchase,API
U00925,2025-04-06,search,API
U00925,2025-04-23,search,API
U00925,2025-04-14,search,API
U00925,2025-04-01,search,API
U00926,2025-03-29,search,WEB
U00926,2025-03-22,fare_click,WEB
U00926,2025-03-16,search,WEB
U00926,2025-04-12,fare_click,WEB
U00926,2025-04-07,search,WEB
U00926,2025-04-08,fare_click,WEB
U00926,2025-03-18,fare_click,WEB
U00926,2025-04-03,search,WEB
U00926,2025-04-04,search,WEB
U00926,2025-04-06,search,WEB
U00926,2025-04-06,fare_click,WEB
U00927,2025-01-18,search,API
U00927,2025-02-02,booking_start,API
U00927,2025-01-29,search,API
U00927,2025-01-23,booking_start,API
U00927,2025-01-24,search,API
U00927,2025-01-22,purchase,API
U00927,2025-01-23,search,API
U00927,2025-01-07,purchase,API
U00927,2025-01-28,search,API
U00927,2025-01-23,search,API
U00927,2025-01-28,fare_click,API
U00927,2025-01-21,booking_start,API
U00927,2025-01-13,search,API
U00927,2025-01-14,search,API
U00927,2025-01-18,search,API
U00927,2025-01-28,search,API
U00928,2025-04-03,search,BSP
U00928,2025-04-02,search,BSP
U00928,2025-03-22,fare_click,BSP
U00928,2025-03-28,search,BSP
U00928,2025-03-31,search,BSP
U00928,2025-04-14,booking_start,BSP
U00928,2025-04-15,purchase,BSP
U00928,2025-04-18,purchase,BSP
U00928,2025-04-14,fare_click,BSP
U00928,2025-04-03,search,BSP
U00928,2025-04-04,search,BSP
U00928,2025-04-17,fare_click,BSP
U00928,2025-04-11,purchase,BSP
U00928,2025-04-09,fare_click,BSP
U00928,2025-03-31,booking_start,BSP
U00928,2025-03-31,search,BSP
U00928,2025-03-21,search,BSP
U00928,2025-04-14,booking_start,BSP
U00928,2025-03-28,search,BSP
U00929,2025-02-01,search,BSP
U00929,2025-01-27,search,BSP
U00929,2025-01-30,search,BSP
U00929,2025-01-19,search,BSP
U00929,2025-01-18,booking_start,BSP
U00929,2025-02-02,search,BSP
U00929,2025-01-12,search,BSP
U00929,2025-01-26,fare_click,BSP
U00929,2025-02-01,search,BSP
U00929,2025-01-12,booking_start,BSP
U00929,2025-02-01,fare_click,BSP
U00929,2025-01-24,search,BSP
U00929,2025-01-19,fare_click,BSP
U00929,2025-01-07,search,BSP
U00929,2025-01-23,search,BSP
U00929,2025-01-08,search,BSP
U00930,2025-03-10,fare_click,MOB
U00930,2025-03-01,booking_start,MOB
U00930,2025-02-23,search,MOB
U00930,2025-03-08,search,MOB
U00930,2025-03-16,search,MOB
U00930,2025-02-20,search,MOB
U00930,2025-02-20,search,MOB
U00930,2025-03-21,fare_click,MOB
U00930,2025-02-26,purchase,MOB
U00930,2025-03-07,search,MOB
U00930,2025-02-28,search,MOB
U00930,2025-02-23,fare_click,MOB
U00930,2025-03-16,booking_start,MOB
U00930,2025-03-10,fare_click,MOB
U00930,2025-03-11,search,MOB
U00930,2025-03-13,booking_start,MOB
U00930,2025-03-02,search,MOB
U00930,2025-03-02,search,MOB
U00930,2025-03-16,booking_start,MOB
U00931,2025-03-26,fare_click,BSP
U00931,2025-03-07,search,BSP
U00931,2025-03-07,purchase,BSP
U00931,2025-03-26,search,BSP
U00931,2025-03-04,purchase,BSP
U00931,2025-03-20,booking_start,BSP
U00931,2025-03-28,search,BSP
U00932,2025-03-03,fare_click,API
U00932,2025-03-05,search,API
U00932,2025-03-06,search,API
U00932,2025-03-04,booking_start,API
U00932,2025-03-24,search,API
U00933,2025-03-26,search,BSP
U00933,2025-03-09,search,BSP
U00933,2025-03-29,search,BSP
U00933,2025-03-20,search,BSP
U00933,2025-03-25,search,BSP
U00933,2025-03-24,search,BSP
U00933,2025-03-08,search,BSP
U00933,2025-04-02,fare_click,BSP
U00933,2025-03-21,fare_click,BSP
U00933,2025-04-04,search,BSP
U00933,2025-04-02,booking_start,BSP
U00933,2025-03-25,fare_click,BSP
U00933,2025-03-31,search,BSP
U00933,2025-03-11,booking_start,BSP
U00933,2025-03-10,fare_click,BSP
U00933,2025-03-19,fare_click,BSP
U00933,2025-03-27,search,BSP
U00934,2025-03-24,search,MOB
U00934,2025-04-18,fare_click,MOB
U00934,2025-04-07,search,MOB
U00934,2025-03-29,fare_click,MOB
U00934,2025-04-18,fare_click,MOB
U00934,2025-03-28,search,MOB
U00934,2025-03-31,search,MOB
U00934,2025-03-29,purchase,MOB
U00935,2025-03-25,search,MOB
U00935,2025-03-30,fare_click,MOB
U00935,2025-03-23,booking_start,MOB
U00935,2025-04-03,search,MOB
U00935,2025-03-16,search,MOB
U00935,2025-03-25,fare_click,MOB
U00935,2025-03-25,search,MOB
U00935,2025-04-07,booking_start,MOB
U00935,2025-04-04,purchase,MOB
U00935,2025-03-30,search,MOB
U00935,2025-03-16,fare_click,MOB
U00935,2025-04-05,purchase,MOB
U00935,2025-03-22,search,MOB
U00935,2025-03-31,search,MOB
U00935,2025-04-02,search,MOB
U00935,2025-04-13,search,MOB
U00935,2025-03-28,search,MOB
U00936,2025-01-17,search,API
U00936,2025-02-01,search,API
U00936,2025-01-23,search,API
U00936,2025-02-01,search,API
U00936,2025-02-01,fare_click,API
U00936,2025-02-04,search,API
U00936,2025-01-13,booking_start,API
U00936,2025-01-16,search,API
U00936,2025-01-26,search,API
U00936,2025-01-20,fare_click,API
U00936,2025-02-06,fare_click,API
U00936,2025-01-23,search,API
U00936,2025-02-05,search,API
U00936,2025-01-30,booking_start,API
U00937,2025-01-26,search,WEB
U00937,2025-02-10,search,WEB
U00937,2025-02-05,purchase,WEB
U00937,2025-02-07,search,WEB
U00937,2025-02-22,fare_click,WEB
U00937,2025-02-09,booking_start,WEB
U00937,2025-02-23,booking_start,WEB
U00937,2025-01-31,search,WEB
U00937,2025-02-12,search,WEB
U00937,2025-02-09,fare_click,WEB
U00937,2025-02-17,search,WEB
U00937,2025-02-08,booking_start,WEB
U00937,2025-02-15,fare_click,WEB
U00938,2025-02-20,purchase,BSP
U00938,2025-03-11,search,BSP
U00938,2025-03-04,booking_start,BSP
U00938,2025-03-14,booking_start,BSP
U00938,2025-03-17,fare_click,BSP
U00938,2025-03-05,purchase,BSP
U00938,2025-03-04,fare_click,BSP
U00938,2025-03-05,booking_start,BSP
U00939,2025-02-16,search,MOB
U00939,2025-03-06,fare_click,MOB
U00939,2025-03-10,fare_click,MOB
U00939,2025-02-18,search,MOB
U00939,2025-02-25,search,MOB
U00940,2025-02-28,search,BSP
U00940,2025-02-17,booking_start,BSP
U00940,2025-02-27,purchase,BSP
U00940,2025-02-25,search,BSP
U00940,2025-03-10,booking_start,BSP
U00940,2025-02-21,fare_click,BSP
U00940,2025-02-28,booking_start,BSP
U00940,2025-03-08,search,BSP
U00940,2025-03-13,fare_click,BSP
U00940,2025-03-08,fare_click,BSP
U00940,2025-02-24,purchase,BSP
U00941,2025-01-13,search,BSP
U00941,2025-01-13,fare_click,BSP
U00941,2025-01-16,search,BSP
U00941,2025-01-18,fare_click,BSP
U00941,2025-01-10,booking_start,BSP
U00941,2025-01-30,booking_start,BSP
U00941,2025-01-25,booking_start,BSP
U00941,2025-01-18,search,BSP
U00941,2025-01-16,booking_start,BSP
U00941,2025-01-17,search,BSP
U00941,2025-01-08,search,BSP
U00941,2025-01-05,search,BSP
U00941,2025-01-30,fare_click,BSP
U00942,2025-03-22,fare_click,WEB
U00942,2025-04-03,search,WEB
U00942,2025-03-15,purchase,WEB
U00942,2025-03-24,booking_start,WEB
U00942,2025-03-13,search,WEB
U00942,2025-03-22,search,WEB
U00942,2025-03-21,search,WEB
U00943,2025-02-20,search,MOB
U00943,2025-02-10,fare_click,MOB
U00943,2025-02-15,booking_start,MOB
U00943,2025-02-14,search,MOB
U00943,2025-02-15,fare_click,MOB
U00943,2025-02-05,search,MOB
U00943,2025-02-20,search,MOB
U00943,2025-02-16,fare_click,MOB
U00943,2025-02-05,search,MOB
U00943,2025-02-24,purchase,MOB
U00943,2025-02-06,fare_click,MOB
U00943,2025-02-22,fare_click,MOB
U00943,2025-01-31,search,MOB
U00943,2025-02-05,fare_click,MOB
U00943,2025-02-07,booking_start,MOB
U00944,2025-03-27,search,BSP
U00944,2025-03-29,search,BSP
U00944,2025-03-09,fare_click,BSP
U00944,2025-03-29,purchase,BSP
U00944,2025-03-28,search,BSP
U00944,2025-04-04,purchase,BSP
U00944,2025-04-03,search,BSP
U00944,2025-04-06,search,BSP
U00944,2025-03-30,fare_click,BSP
U00944,2025-04-05,search,BSP
U00945,2025-02-15,search,MOB
U00945,2025-02-13,search,MOB
U00945,2025-02-13,booking_start,MOB
U00945,2025-02-03,booking_start,MOB
U00945,2025-01-28,booking_start,MOB
U00945,2025-02-12,search,MOB
U00945,2025-01-28,search,MOB
U00945,2025-02-01,search,MOB
U00945,2025-02-08,purchase,MOB
U00945,2025-02-01,fare_click,MOB
U00946,2025-04-11,purchase,API
U00946,2025-04-10,booking_start,API
U00946,2025-04-18,fare_click,API
U00946,2025-04-17,fare_click,API
U00946,2025-04-16,search,API
U00946,2025-04-22,fare_click,API
U00946,2025-04-02,search,API
U00946,2025-04-14,search,API
U00946,2025-04-07,booking_start,API
U00946,2025-04-17,fare_click,API
U00946,2025-03-28,search,API
U00946,2025-04-06,search,API
U00946,2025-04-12,search,API
U00947,2025-02-13,purchase,API
U00947,2025-02-11,search,API
U00947,2025-02-12,search,API
U00947,2025-02-06,search,API
U00947,2025-01-22,fare_click,API
U00947,2025-02-18,search,API
U00947,2025-02-03,search,API
U00947,2025-02-04,search,API
U00947,2025-02-02,search,API
U00947,2025-01-20,booking_start,API
U00947,2025-02-14,search,API
U00947,2025-02-01,fare_click,API
U00947,2025-01-25,search,API
U00947,2025-01-28,fare_click,API
U00947,2025-01-22,search,API
U00947,2025-02-02,search,API
U00947,2025-01-24,fare_click,API
U00947,2025-02-08,purchase,API
U00947,2025-01-26,booking_start,API
U00948,2025-01-21,purchase,BSP
U00948,2025-01-23,purchase,BSP
U00948,2025-02-02,fare_click,BSP
U00948,2025-01-30,fare_click,BSP
U00948,2025-01-15,search,BSP
U00948,2025-02-07,search,BSP
U00949,2025-02-24,purchase,MOB
U00949,2025-03-01,search,MOB
U00949,2025-02-24,fare_click,MOB
U00949,2025-02-21,purchase,MOB
U00949,2025-02-18,search,MOB
U00949,2025-02-25,fare_click,MOB
U00949,2025-02-24,search,MOB
U00949,2025-02-27,search,MOB
U00949,2025-02-23,fare_click,MOB
U00949,2025-03-04,purchase,MOB
U00949,2025-03-07,search,MOB
U00949,2025-02-21,fare_click,MOB
U00949,2025-03-15,fare_click,MOB
U00949,2025-03-12,fare_click,MOB
U00949,2025-03-07,search,MOB
U00949,2025-02-21,search,MOB
U00950,2025-01-29,purchase,BSP
U00950,2025-01-03,booking_start,BSP
U00950,2025-01-26,search,BSP
U00950,2025-01-10,booking_start,BSP
U00950,2025-01-15,booking_start,BSP
U00950,2025-01-04,fare_click,BSP
U00950,2025-01-11,purchase,BSP
U00950,2025-01-23,search,BSP
U00950,2025-01-08,fare_click,BSP
U00951,2025-04-14,fare_click,MOB
U00951,2025-04-19,purchase,MOB
U00951,2025-04-07,purchase,MOB
U00951,2025-04-20,purchase,MOB
U00951,2025-04-13,search,MOB
U00951,2025-04-12,search,MOB
U00951,2025-04-26,booking_start,MOB
U00951,2025-04-08,purchase,MOB
U00951,2025-04-18,search,MOB
U00951,2025-04-19,fare_click,MOB
U00951,2025-04-02,fare_click,MOB
U00952,2025-02-11,fare_click,MOB
U00952,2025-01-20,search,MOB
U00952,2025-02-06,search,MOB
U00952,2025-01-15,purchase,MOB
U00952,2025-02-08,purchase,MOB
U00952,2025-02-10,search,MOB
U00952,2025-01-20,purchase,MOB
U00952,2025-02-04,booking_start,MOB
U00952,2025-02-03,booking_start,MOB
U00952,2025-01-31,fare_click,MOB
U00952,2025-01-20,search,MOB
U00952,2025-01-22,purchase,MOB
U00952,2025-01-17,search,MOB
U00953,2025-03-22,search,WEB
U00953,2025-03-05,search,WEB
U00953,2025-03-17,fare_click,WEB
U00953,2025-03-09,fare_click,WEB
U00953,2025-03-13,search,WEB
U00953,2025-03-13,search,WEB
U00953,2025-03-31,search,WEB
U00953,2025-03-30,search,WEB
U00953,2025-04-02,search,WEB
U00953,2025-03-28,search,WEB
U00953,2025-03-12,search,WEB
U00953,2025-03-28,search,WEB
U00953,2025-04-01,booking_start,WEB
U00953,2025-03-06,fare_click,WEB
U00953,2025-03-22,search,WEB
U00953,2025-03-27,search,WEB
U00954,2025-02-20,search,WEB
U00954,2025-02-28,fare_click,WEB
U00954,2025-02-11,fare_click,WEB
U00954,2025-02-20,booking_start,WEB
U00954,2025-03-08,fare_click,WEB
U00954,2025-02-24,fare_click,WEB
U00954,2025-02-18,fare_click,WEB
U00954,2025-02-10,fare_click,WEB
U00954,2025-03-07,search,WEB
U00954,2025-03-08,booking_start,WEB
U00954,2025-03-08,fare_click,WEB
U00954,2025-02-28,booking_start,WEB
U00954,2025-02-23,booking_start,WEB
U00954,2025-03-07,purchase,WEB
U00954,2025-03-07,booking_start,WEB
U00954,2025-02-18,search,WEB
U00954,2025-02-25,purchase,WEB
U00955,2025-02-13,fare_click,WEB
U00955,2025-03-02,booking_start,WEB
U00955,2025-03-03,booking_start,WEB
U00955,2025-02-10,fare_click,WEB
U00955,2025-02-25,search,WEB
U00955,2025-02-21,booking_start,WEB
U00956,2025-01-14,booking_start,BSP
U00956,2025-01-13,search,BSP
U00956,2025-02-01,booking_start,BSP
U00956,2025-02-07,search,BSP
U00956,2025-02-09,search,BSP
U00956,2025-02-06,booking_start,BSP
U00956,2025-01-21,purchase,BSP
U00956,2025-01-29,search,BSP
U00956,2025-01-15,search,BSP
U00956,2025-02-08,purchase,BSP
U00957,2025-03-20,booking_start,WEB
U00957,2025-03-20,fare_click,WEB
U00957,2025-03-28,search,WEB
U00957,2025-03-19,search,WEB
U00957,2025-04-07,search,WEB
U00957,2025-03-18,fare_click,WEB
U00957,2025-03-27,fare_click,WEB
U00957,2025-03-28,search,WEB
U00957,2025-04-16,fare_click,WEB
U00957,2025-04-14,purchase,WEB
U00957,2025-04-04,search,WEB
U00957,2025-03-20,fare_click,WEB
U00957,2025-04-10,fare_click,WEB
U00957,2025-04-10,booking_start,WEB
U00957,2025-04-12,search,WEB
U00957,2025-03-25,fare_click,WEB
U00957,2025-03-22,search,WEB
U00958,2025-01-07,search,WEB
U00958,2025-01-17,purchase,WEB
U00958,2025-01-19,search,WEB
U00958,2025-01-28,fare_click,WEB
U00958,2025-01-06,search,WEB
U00958,2025-01-14,fare_click,WEB
U00958,2025-01-12,fare_click,WEB
U00958,2025-01-13,fare_click,WEB
U00958,2025-01-05,booking_start,WEB
U00958,2025-01-17,search,WEB
U00958,2025-01-17,fare_click,WEB
U00958,2025-01-06,search,WEB
U00958,2025-01-31,search,WEB
U00958,2025-01-08,search,WEB
U00958,2025-02-01,search,WEB
U00958,2025-01-10,fare_click,WEB
U00959,2025-02-13,fare_click,API
U00959,2025-02-08,search,API
U00959,2025-02-11,booking_start,API
U00959,2025-02-02,search,API
U00959,2025-02-21,search,API
U00959,2025-02-08,booking_start,API
U00959,2025-02-28,search,API
U00959,2025-02-14,purchase,API
